Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
SerialNumber: DCB535485BF5-6D2D,,,,,,,,,
time,ax,ay,az,gx,gy,gz,mx,my,mz
,,,,,,,,,
06-26-2025 19:30:19.947,0.07515199,0.18422,0.871568,-0.14,-3.08,-3.22,0.204,0.165,-0.1785
06-26-2025 19:30:19.987,0.115656,-0.213012,1.397876,1.295,-0.7,-4.27,0.1995,0.1755,-0.1785
06-26-2025 19:30:20.027,0.0122,0.071736,0.65514,-5.565,4.445,0.455,0.2055,0.1755,-0.183
06-26-2025 19:30:20.067,-0.078568,-0.126392,0.993568,3.43,-4.48,-6.195,0.1995,0.174,-0.18
06-26-2025 19:30:20.107,-0.175192,-0.152256,0.993324,1.89,-1.12,-1.925,0.1845,0.1755,-0.171
06-26-2025 19:30:20.147,0.045628,-0.08418,0.976244,1.75,-4.515,0.245,0.1965,0.171,-0.168
06-26-2025 19:30:20.187,0.09467199,-0.059048,1.009916,2.905,-2.66,-0.175,0.1995,0.162,-0.1695
06-26-2025 19:30:20.227,-0.0183,-0.06832,0.910364,0.945,-2.03,2.38,0.1995,0.1755,-0.168
06-26-2025 19:30:20.267,-0.05368,-0.07808,0.982588,-0.385,-4.165,5.67,0.204,0.18,-0.1695
06-26-2025 19:30:20.307,-0.006832,-0.143472,0.939644,-0.35,-2.31,9.1,0.2085,0.1695,-0.171
06-26-2025 19:30:20.347,0.044652,0,0.95648,-2.38,-4.13,11.235,0.204,0.1725,-0.1755
06-26-2025 19:30:20.387,-0.029768,0.008052,1.07482,-2.94,-1.715,9.31,0.213,0.1725,-0.177
06-26-2025 19:30:20.427,-0.016104,-0.03538,0.971608,-3.29,-0.28,8.015,0.2085,0.186,-0.177
06-26-2025 19:30:20.467,-0.012688,-0.070028,1.012844,-4.655,0.805,7.49,0.213,0.18,-0.165
06-26-2025 19:30:20.507,-0.13176,0.00488,0.887184,-6.195,2.555,4.97,0.219,0.189,-0.1575
06-26-2025 19:30:20.547,0.006588,0.01708,1.073356,-2.8,-3.815,-0.315,0.2325,0.192,-0.168
06-26-2025 19:30:20.587,0.108336,-0.106384,1.101172,-2.625,-1.505,0.105,0.2265,0.1875,-0.1755
06-26-2025 19:30:20.627,0.034404,-0.050752,0.997228,-4.305,-3.045,2.835,0.2265,0.1875,-0.1755
06-26-2025 19:30:20.667,-0.081252,-0.071736,1.138016,-3.43,-1.295,2.835,0.2265,0.1965,-0.1785
06-26-2025 19:30:20.707,-0.09882,-0.109068,0.881816,-4.235,3.43,3.57,0.24,0.1965,-0.1845
06-26-2025 19:30:20.747,-0.01586,-0.05002,0.980636,-5.705,0.77,2.38,0.2235,0.204,-0.195
06-26-2025 19:30:20.787,-0.005124,-0.039772,1.021384,-5.845,4.655,2.73,0.2175,0.2025,-0.195
06-26-2025 19:30:20.827,0.00732,-0.025376,0.920612,-6.93,1.47,0.245,0.2325,0.2055,-0.1935
06-26-2025 19:30:20.867,-0.01708,-0.030988,1.061644,-8.12,3.815,-1.295,0.2325,0.2055,-0.1935
06-26-2025 19:30:20.907,-0.006588,-0.072956,1.054812,-8.19,0.875,-1.015,0.24,0.219,-0.189
06-26-2025 19:30:20.947,-0.027572,-0.030012,1.08458,-9.1,2.415,-0.63,0.2415,0.2085,-0.1995
06-26-2025 19:30:20.987,0.080764,-0.026352,0.983076,-6.685,-0.385,-4.165,0.243,0.207,-0.1995
06-26-2025 19:30:21.027,0.053192,-0.057096,1.153876,-8.225,-0.28,-3.92,0.2385,0.219,-0.201
06-26-2025 19:30:21.067,-0.02318,0.000244,0.849364,-8.155,-0.315,-4.585,0.2415,0.2265,-0.1965
06-26-2025 19:30:21.107,-0.052216,-0.084668,1.049932,-8.785,0.035,-6.825,0.2355,0.222,-0.2085
