Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
SerialNumber: DCB535485BF5-6D2D,,,,,,,,,
time,ax,ay,az,gx,gy,gz,mx,my,mz
,,,,,,,,,
06-26-2025 19:33:43.593,0.004148,-0.024888,0.996984,1.54,0.245,-0.175,0.306,0.153,-0.132
06-26-2025 19:33:43.633,0.00244,-0.0305,1.001864,1.645,0.14,-0.56,0.3015,0.15,-0.1455
06-26-2025 19:33:43.673,-0.001708,-0.02318,1.001864,1.61,0.21,-0.21,0.3135,0.144,-0.138
06-26-2025 19:33:43.713,-0.013176,0.003416,1.022116,0.805,-0.07,-0.28,0.3045,0.1425,-0.144
06-26-2025 19:33:43.753,0.00244,-0.047824,0.999668,0.84,0.245,0.14,0.3045,0.144,-0.1485
06-26-2025 19:33:43.793,-0.00854,-0.007808,1.01748,0.385,-0.07,0.98,0.3045,0.1455,-0.144
06-26-2025 19:33:43.833,0.002684,-0.037332,0.990152,1.155,0.315,-0.98,0.2985,0.1485,-0.132
06-26-2025 19:33:43.873,0.005612,-0.021228,1.0126,1.085,0.07,-1.015,0.3075,0.1485,-0.141
06-26-2025 19:33:43.913,0.008052,-0.02928,0.996252,0.98,0.245,0.07,0.309,0.15,-0.1305
06-26-2025 19:33:43.953,0.013664,-0.001708,1.001376,0.49,0.105,-0.07,0.3015,0.147,-0.1395
06-26-2025 19:33:43.993,0.008784,-0.022204,1.00406,0.175,-0.035,-0.385,0.3075,0.147,-0.1485
06-26-2025 19:33:44.033,0.005856,-0.025376,1.000156,-0.525,0.07,0.735,0.312,0.147,-0.1425
06-26-2025 19:33:44.073,-0.001708,-0.009516,1.001864,-0.805,0,1.155,0.3105,0.153,-0.1305
06-26-2025 19:33:44.113,0.01952,-0.0427,0.982588,-0.7,0.035,0.035,0.3105,0.147,-0.1395
06-26-2025 19:33:44.153,0,-0.027816,1.01626,-0.315,0.035,0,0.306,0.144,-0.153
06-26-2025 19:33:44.193,0.007564,-0.036844,1.0004,-0.175,-0.07,0,0.3075,0.1515,-0.1455
06-26-2025 19:33:44.233,-0.008296,-0.01464,1.024556,-0.245,-0.14,-0.07,0.3075,0.156,-0.147
06-26-2025 19:33:44.273,-0.0061,-0.033428,0.997472,-0.42,0.035,-0.49,0.3075,0.156,-0.147
06-26-2025 19:33:44.313,-0.014152,-0.010248,1.0126,-1.225,-0.175,0.21,0.312,0.1425,-0.1365
06-26-2025 19:33:44.353,-0.011224,-0.031232,0.99308,-1.54,-0.105,0.21,0.3105,0.15,-0.144
06-26-2025 19:33:44.393,-0.011712,-0.029768,1.011136,-1.47,-0.175,0.175,0.303,0.1485,-0.1365
06-26-2025 19:33:44.433,-0.0061,-0.037088,0.992592,-1.295,-0.035,0.07,0.3,0.1515,-0.144
06-26-2025 19:33:44.473,-0.001952,-0.036844,1.008208,-0.735,-0.14,-0.175,0.318,0.147,-0.141
06-26-2025 19:33:44.513,0.003904,-0.039772,0.99796,0.105,0.07,-0.49,0.318,0.147,-0.141
06-26-2025 19:33:44.553,0.012932,-0.053192,1.006012,0.875,0.21,-0.805,0.309,0.1515,-0.1365
06-26-2025 19:33:44.593,0.011224,-0.049288,0.997716,1.54,0.175,-0.875,0.3045,0.144,-0.1335
06-26-2025 19:33:44.633,0.006588,-0.0488,1.006012,1.925,0.28,-0.455,0.312,0.1545,-0.153
06-26-2025 19:33:44.673,0.002684,-0.058804,1.00162,2.66,0.245,0,0.3,0.15,-0.1395
06-26-2025 19:33:44.713,0.004148,-0.050752,0.996008,3.29,0.56,0,0.3135,0.1485,-0.141
06-26-2025 19:33:44.753,-0.003416,-0.059536,1.007232,5.04,0.56,0.105,0.303,0.1425,-0.1395
06-26-2025 19:33:44.793,-0.005368,-0.007564,0.994544,5.39,0.665,-0.735,0.3015,0.153,-0.1395
